"name","complexity","blocking","delay","between","free","timeComp1","timeComp2","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7"
"242879.json","49","22","27","9.0","3","83","67","13","0.0015","0.017833333333333333","0.07333333333333333","0.17733333333333334","0.3258333333333333"
"242979.json","44","17","27","7.0","3","75","62","10","0.0011666666666666668","0.022833333333333334","0.09233333333333334","0.22533333333333333","0.38183333333333336"
"242988.json","41","16","25","5.999999999999999","4","68","59","10","0.0028333333333333335","0.028833333333333332","0.10916666666666666","0.24866666666666667","0.41"
"243054.json","47","20","27","7.999999999999999","3","80","65","12","0.0013333333333333333","0.019666666666666666","0.081","0.18916666666666668","0.3388333333333333"
"243072.json","31","10","21","2.0","4","54","49","8","0.0135","0.07966666666666666","0.21733333333333332","0.398","0.568"
"243104.json","37","13","24","4.0","4","62","55","9","0.004","0.044333333333333336","0.14566666666666667","0.2946666666666667","0.45666666666666667"
"243115.json","47","20","27","8.0","3","80","65","12","0.0021666666666666666","0.020833333333333332","0.07816666666666666","0.1895","0.339"
"243166.json","48","21","27","7.999999999999999","3","82","66","13","0.0011666666666666668","0.0195","0.075","0.185","0.3165"
"243190.json","47","20","27","7.0","3","81","65","13","0.0015","0.018666666666666668","0.07433333333333333","0.18633333333333332","0.3385"
"243218.json","34","12","22","3.0","5","54","52","9","0.007166666666666667","0.05516666666666667","0.1695","0.32966666666666666","0.49516666666666664"
"243247.json","47","21","26","9.0","3","78","65","12","0.002","0.022333333333333334","0.0825","0.19833333333333333","0.34983333333333333"
"243319.json","49","22","27","9.0","3","82","67","13","0.0018333333333333333","0.018833333333333334","0.0755","0.18033333333333335","0.3215"
"243322.json","48","21","27","9.0","3","80","66","12","0.003","0.0195","0.0735","0.178","0.3278333333333333"
"243399.json","47","21","26","9.0","3","78","65","12","0.0021666666666666666","0.025333333333333333","0.09133333333333334","0.21416666666666667","0.36283333333333334"
"243431.json","49","22","27","9.0","3","82","67","13","0.0023333333333333335","0.018","0.0755","0.18516666666666667","0.328"
"243471.json","48","21","27","9.0","3","80","66","12","0.0013333333333333333","0.018333333333333333","0.0845","0.19866666666666666","0.35333333333333333"
"243549.json","49","22","27","9.0","3","82","67","13","0.0008333333333333334","0.016666666666666666","0.06783333333333333","0.18016666666666667","0.3235"
"243593.json","43","16","27","5.0","3","74","61","11","0.0023333333333333335","0.0225","0.09366666666666666","0.21916666666666668","0.37866666666666665"
"243605.json","48","21","27","9.0","3","80","66","12","0.0018333333333333333","0.018","0.0805","0.18683333333333332","0.3323333333333333"
"243615.json","50","23","27","9.0","3","84","68","14","0.0016666666666666668","0.0185","0.06966666666666667","0.17466666666666666","0.31466666666666665"
"243630.json","49","22","27","9.0","3","82","67","13","0.0013333333333333333","0.017833333333333333","0.07933333333333334","0.18766666666666668","0.32966666666666666"
"243663.json","50","23","27","9.0","3","84","68","14","0.0031666666666666666","0.021","0.07383333333333333","0.1835","0.3248333333333333"
"24371.json","41","16","25","6.0","3","73","59","10","0.004166666666666667","0.035833333333333335","0.11466666666666667","0.24166666666666667","0.4048333333333333"
"243829.json","45","18","27","7.0","3","77","63","11","0.003","0.0255","0.0925","0.21216666666666667","0.35933333333333334"
"243891.json","45","18","27","6.999999999999999","3","77","63","11","0.0016666666666666668","0.0215","0.089","0.21","0.36583333333333334"
"243952.json","43","17","26","7.0","3","73","61","10","0.0026666666666666666","0.02666666666666667","0.102","0.2375","0.3933333333333333"
"243986.json","38","13","25","4.0","4","64","56","9","0.0033333333333333335","0.035166666666666666","0.1245","0.2673333333333333","0.43433333333333335"
"244043.json","45","18","27","6.999999999999999","3","77","63","11","0.0013333333333333333","0.02266666666666667","0.085","0.20533333333333334","0.3645"
"24405.json","40","15","25","5.0","3","72","58","10","0.004166666666666667","0.028833333333333332","0.108","0.2425","0.40066666666666667"
"244109.json","45","18","27","7.0","3","77","63","11","0.0015","0.020833333333333332","0.081","0.19733333333333333","0.3511666666666667"
"244259.json","44","18","26","8.0","3","73","62","10","0.003833333333333333","0.029833333333333333","0.10283333333333333","0.23166666666666666","0.39516666666666667"
"244300.json","41","16","25","6.0","4","67","59","10","0.0033333333333333335","0.029333333333333333","0.11133333333333334","0.25233333333333335","0.41233333333333333"
"244308.json","44","17","27","7.0","3","74","62","10","0.0016666666666666668","0.023333333333333334","0.0895","0.21183333333333335","0.3665"
"24432.json","38","14","24","5.0","3","68","56","9","0.004666666666666667","0.03916666666666667","0.1375","0.28633333333333333","0.45516666666666666"
"244388.json","40","15","25","5.0","4","66","58","10","0.003833333333333333","0.0305","0.11383333333333333","0.24966666666666668","0.4105"
"244500.json","40","15","25","5.0","4","66","58","10","0.003","0.031","0.106","0.24","0.3975"
"244509.json","47","20","27","8.0","3","79","65","12","0.0016666666666666668","0.019166666666666665","0.074","0.19233333333333333","0.3378333333333333"
"244521.json","42","17","25","6.0","4","69","60","11","0.0035","0.029166666666666667","0.10666666666666667","0.23983333333333334","0.3988333333333333"
"244549.json","41","17","24","6.0","4","67","59","11","0.004833333333333334","0.038","0.12416666666666666","0.26016666666666666","0.4146666666666667"
"244583.json","49","22","27","9.0","3","82","67","13","0.0016666666666666668","0.0185","0.07666666666666666","0.1805","0.32416666666666666"
"244603.json","50","23","27","9.0","3","84","68","14","0.0016666666666666668","0.018166666666666668","0.07283333333333333","0.175","0.31283333333333335"
"244620.json","45","18","27","7.0","3","76","63","11","0.0021666666666666666","0.024666666666666667","0.0885","0.20616666666666666","0.36083333333333334"
"244757.json","43","17","26","7.0","3","72","61","10","0.0031666666666666666","0.029166666666666667","0.10483333333333333","0.24083333333333334","0.402"
"244770.json","38","14","24","5.0","4","62","56","9","0.006","0.04016666666666667","0.13333333333333333","0.2895","0.45916666666666667"
"244774.json","39","15","24","5.0","4","64","57","10","0.006","0.04083333333333333","0.13633333333333333","0.289","0.4513333333333333"
"244787.json","45","19","26","8.0","3","75","63","11","0.0031666666666666666","0.025166666666666667","0.09583333333333334","0.22233333333333333","0.37283333333333335"
"244894.json","47","20","27","7.999999999999999","3","79","65","12","0.0013333333333333333","0.019333333333333334","0.08083333333333333","0.19533333333333333","0.33466666666666667"
"244991.json","51","24","27","8.999999999999998","3","86","69","15","0.0016666666666666668","0.016","0.0695","0.16883333333333334","0.3011666666666667"
"244993.json","37","13","24","4.0","4","61","55","9","0.005333333333333333","0.0475","0.14883333333333335","0.3055","0.4703333333333333"
"245066.json","45","18","27","7.0","3","76","63","11","0.0013333333333333333","0.0195","0.08583333333333333","0.20366666666666666","0.3545"
"245081.json","47","20","27","7.999999999999999","3","79","65","12","0.0023333333333333335","0.0205","0.0815","0.19466666666666665","0.3441666666666667"
"245100.json","43","18","25","5.999999999999999","4","71","61","12","0.003","0.026833333333333334","0.09583333333333334","0.21516666666666667","0.3735"
"245108.json","47","20","27","7.999999999999999","3","79","65","12","0.0031666666666666666","0.020833333333333332","0.08433333333333333","0.19516666666666665","0.3443333333333333"
"24515.json","40","16","24","6.0","3","71","58","10","0.0055","0.037333333333333336","0.12416666666666666","0.26","0.4121666666666667"
"245286.json","41","17","24","6.0","4","66","59","11","0.005666666666666667","0.03333333333333333","0.118","0.24566666666666667","0.41583333333333333"
"245308.json","47","21","26","9.0","3","77","65","12","0.0033333333333333335","0.023833333333333335","0.08683333333333333","0.21033333333333334","0.3556666666666667"
"245371.json","50","23","27","9.0","3","83","68","14","0.0011666666666666668","0.018833333333333334","0.07133333333333333","0.17866666666666667","0.31433333333333335"
"245489.json","49","22","27","9.0","3","81","67","13","0.0013333333333333333","0.0155","0.06983333333333333","0.17333333333333334","0.3215"
"245542.json","43","18","25","5.999999999999999","4","70","61","12","0.0045","0.028833333333333332","0.1055","0.234","0.394"
"245604.json","42","17","25","5.0","4","69","60","12","0.0036666666666666666","0.028833333333333332","0.10666666666666667","0.23566666666666666","0.3963333333333333"
"245636.json","40","16","24","5.0","4","65","58","11","0.0036666666666666666","0.04066666666666666","0.13","0.2765","0.4325"
"245796.json","26","7","19","1.0","5","46","44","6","0.013166666666666667","0.09366666666666666","0.251","0.443","0.6098333333333333"
"245845.json","37","12","25","4.0","3","68","55","8","0.0035","0.03716666666666667","0.13833333333333334","0.2871666666666667","0.4555"
"245861.json","34","11","23","3.0","4","61","52","8","0.005833333333333334","0.045","0.152","0.30366666666666664","0.4805"
"245990.json","39","14","25","5.0","3","71","57","9","0.004166666666666667","0.03183333333333333","0.12083333333333333","0.25333333333333335","0.4231666666666667"
"246043.json","38","13","25","4.0","3","70","56","9","0.002","0.035","0.12466666666666666","0.27016666666666667","0.43816666666666665"
"246133.json","40","15","25","4.999999999999999","3","73","58","10","0.005333333333333333","0.034166666666666665","0.11516666666666667","0.248","0.4013333333333333"
"246152.json","36","12","24","5.0","3","65","54","7","0.0035","0.04416666666666667","0.15216666666666667","0.3016666666666667","0.4686666666666667"
"246158.json","39","14","25","5.0","3","71","57","9","0.0025","0.029166666666666667","0.121","0.2628333333333333","0.424"
"246196.json","36","13","23","3.9999999999999996","4","64","54","9","0.005333333333333333","0.0465","0.1525","0.29933333333333334","0.46266666666666667"
"246233.json","41","16","25","5.999999999999999","3","74","59","10","0.004666666666666667","0.036333333333333336","0.11683333333333333","0.24816666666666667","0.41183333333333333"
"246244.json","40","15","25","5.999999999999999","3","72","58","9","0.0026666666666666666","0.030666666666666665","0.1125","0.2535","0.4186666666666667"
"246250.json","41","16","25","6.0","3","74","59","10","0.004333333333333333","0.0285","0.112","0.23933333333333334","0.4015"
"246255.json","43","18","25","6.0","3","78","61","12","0.0033333333333333335","0.031","0.1095","0.23516666666666666","0.38533333333333336"
"246302.json","39","14","25","5.0","3","69","57","9","0.003833333333333333","0.03933333333333333","0.1355","0.2763333333333333","0.44116666666666665"
"246323.json","39","14","25","5.0","3","69","57","9","0.004","0.03983333333333333","0.13183333333333333","0.2708333333333333","0.43416666666666665"
"24633.json","30","9","21","3.0","4","59","48","6","0.009","0.07666666666666666","0.21783333333333332","0.393","0.5653333333333334"
"246344.json","30","9","21","2.0","5","50","48","7","0.009166666666666667","0.06516666666666666","0.2","0.38416666666666666","0.5568333333333333"
"246381.json","40","15","25","5.0","4","68","58","10","0.0036666666666666666","0.030833333333333334","0.11483333333333333","0.24666666666666667","0.408"
"246453.json","43","16","27","6.0","3","75","61","10","0.002","0.02033333333333333","0.0915","0.21516666666666667","0.37266666666666665"
"246495.json","47","20","27","7.999999999999999","3","81","65","12","0.0016666666666666668","0.0195","0.07933333333333334","0.1945","0.3456666666666667"
"246579.json","43","16","27","6.0","3","75","61","10","0.0015","0.022166666666666668","0.09366666666666666","0.22383333333333333","0.3775"
"246655.json","48","21","27","7.999999999999999","3","83","66","13","0.003","0.020833333333333332","0.07766666666666666","0.18533333333333332","0.33166666666666667"
"24666.json","28","8","20","2.0","5","54","46","6","0.011","0.08083333333333333","0.22083333333333333","0.4061666666666667","0.571"
"2467.json","28","8","20","2.0","5","56","46","6","0.011","0.07233333333333333","0.21133333333333335","0.3893333333333333","0.567"
"246723.json","44","18","26","8.0","3","75","62","10","0.0028333333333333335","0.029666666666666668","0.10216666666666667","0.226","0.38183333333333336"
"246736.json","40","15","25","6.0","3","70","58","9","0.0028333333333333335","0.034666666666666665","0.12883333333333333","0.27216666666666667","0.43183333333333335"
"246742.json","46","19","27","7.999999999999999","3","79","64","11","0.0015","0.023","0.09033333333333333","0.21483333333333332","0.3531666666666667"
"24678.json","29","8","21","2.0","4","57","47","6","0.008833333333333334","0.07583333333333334","0.22216666666666668","0.402","0.5748333333333333"
"2468.json","26","7","19","2.0","6","51","44","5","0.010166666666666666","0.0805","0.233","0.41783333333333333","0.5935"
"246822.json","34","11","23","3.0","4","59","52","8","0.008","0.0595","0.1785","0.3453333333333333","0.518"
"246866.json","37","12","25","4.0","4","63","55","8","0.0036666666666666666","0.032","0.12866666666666668","0.2753333333333333","0.44633333333333336"
